,clean_tweet,label,agreement,emotion
3080,"('cure', 'cancer', 'inquiring', 'minds', 'want', 'know')",0.0,1.0,neutral
7052,"('closer', 'look', 'religious', 'exemptions', 'vaccination', 'jesus', 'measles', 'brilliant')",1.0,0.6666666666666666,positive
3793,"('ccsd', 'measles', 'case', 'detected', 'valley', 'high', 'school')",0.0,0.6666666666666666,neutral
3963,"('dont', 'want', 'vaccinate', 'children', 'choice', 'dont', 'need', 'school', 'daycare', 'wmy', 'kids')",1.0,1.0,positive
7607,"('disneyland', 'measles', 'outbreak', 'finally', 'us')",1.0,0.6666666666666666,positive
6430,"('pertussis', 'third', 'fourth', 'vaccine', 'amp', 'almost', 'babies', 'pertussis', 'parents', 'stranger', 'exposures', 'rare')",1.0,1.0,positive
7885,"('measles', 'outbreak', 'vaccinate', 'vaccinate')",0.0,1.0,neutral
9679,"('measles', 'cases', 'linked', 'las', 'vegas', 'restaurant', 'health', 'officials', 'say', 'four', 'cases', 'measles', 'linked')",0.0,1.0,neutral
8424,"('know', 'youre', 'true', 's', 'kid', 'vaccinations', 'mandatory', 'one', 'class', 'got', 'measles')",1.0,1.0,positive
4731,"('shot', 'tdap', 'flu', 'vaccines', 'woo', 'hoo', 'meadowbrook', 'center', 'health')",1.0,1.0,positive
6873,"('good', 'know', 'play', 'russian', 'roulette', 'meanwhile', 'ill', 'vaccinate', 'kids')",1.0,1.0,positive
5408,"('ebola', 'vaccine', 'hiv', 'vaccine', 'black', 'plague', 'black', 'death', 'vaccine', 'yersinia', 'pestis', 'vaccine', 'trust')",1.0,0.6666666666666666,positive
2724,"('kids', 'belong', 'dr', 'friend', 'makes', 'sure', 'single', 'dose', 'vaccine', 'preservative')",1.0,1.0,positive
2474,"('boys', 'laporte', 'k', 'obesity', 'disease', 'getting', 'ass', 'vaccine')",0.0,1.0,neutral
8350,"('vaccinating', 'children', 'better', 'mothers', 'day', 'gift')",1.0,1.0,positive
1272,"('vaccinesautism', 'peeps', 'new', 'favorite', 'website', 'spurious', 'correlations')",-1.0,0.3333333333333333,negative
9029,"('aids', 'n', 'heres', 'hpv', 'vaccine', 'help', 'cut', 'risk', 'cancer', 'gay', 'men')",1.0,0.6666666666666666,positive
1,"('im', 'thinking', 'devoting', 'career', 'proving', 'autism', 'isnt', 'caused', 'vaccines', 'due', 'idiotic', 'posts', 'ive', 'seen', 'world', 'autism', 'day')",1.0,1.0,positive
3737,"('omaha', 'jackrabbit', 'village', 'kennard')",0.0,1.0,neutral
2843,"('studies', 'show', 'children', 'afflicted', 'w', 'self', 'entitlement', 'side', 'effects', 'vaccinations', 'amp', 'parents', 'main', 'cause')",1.0,1.0,positive
52,"('seriously', 'dont', 'want', 'child', 'antivaccination', 'movement', 'ended', 'terrifying')",1.0,1.0,positive
1419,"('one', 'thing', 'reallyyy', 'gets', 'mad', 'people', 'refuse', 'vaccinate', 'kids', 'premise', 'circulating', 'facebook', 'posts')",1.0,1.0,positive
2142,"('getting', 'kids', 'vaccinated', 'bill', 'makes', 'harder', 'parents', 'say', 'shots', 'talking', 'doc', 'now')",-1.0,0.3333333333333333,negative
5677,"('mom', 'believes', 'government', 'responsible', 'measles', 'outbreak', 'trying', 'rid', 'population', 'agree', 'though')",0.0,1.0,neutral
6521,"('video', 'shoot', 'w')",0.0,1.0,neutral
4688,"('libtards', 'vaccinate', 'kids', 'autisum', 'happens', 'measles', 'doesnt')",1.0,0.6666666666666666,positive
402,"('around', 'ishh', 'ya', 'mmr')",0.0,1.0,neutral
5425,"('saved', 'dog', 'allergic', 'reaction', 'vaccines', 'safe', 'say', 'feel', 'badass', 'right', 'now')",0.0,1.0,neutral
655,"('takes', 'unvaccinated', 'kids', 'crowded', 'theme', 'parks', 'debate', 'first', 'place')",1.0,1.0,positive
3588,"('europe', 'big', 'threat', 'resurgence', 'measles', 'us')",0.0,1.0,neutral
8803,"('thoughts', 'world', 'awareness', 'day', 'father', 'scientist', 'via')",0.0,1.0,neutral
4561,"('measles', 'super', 'bowl', 'arrive', 'az', 'guess', 'one', 'im', 'cover')",0.0,0.6666666666666666,neutral
8373,"('want', 'people', 'wear', 'deodorant', 'vaccinate', 'kids')",1.0,1.0,positive
871,"('cadillac', 'pimpin', 'madhatterdc')",0.0,1.0,neutral
5729,"('mean', 'seriously', 'pumpkins', 'tea', 'lights', 'two', 'bonfires', 'jiffy', 'pop', 'much', 'love', 'oh', 'cops', 'came')",0.0,1.0,neutral
3557,"('without', 'doubt', 'pesticides', 'way', 'worse', 'believing', 'selective', 'breeding', 'causes', 'autism', 'ignorant', 'vaccines', 'causing')",1.0,0.6666666666666666,positive
4518,"('competition', 'today', 'last', 'time', 'performing', 'field', 'course', 'im', 'going', 'w', 'bang', 'amp', 'superior', 'mmr', 'finna', 'take', 'home', 'everything')",0.0,1.0,neutral
1366,"('best', 'priced', 'car', 'garage', 'home', 'mmr', 'beautiful', 'home', 'features', 'panoramic', 'mountain', 'city', 'light', 'views', 'excel')",0.0,1.0,neutral
1180,"('parents', 'dont', 'vaccinate', 'kids')",1.0,1.0,positive
9179,"('every', 'child', 'vaccinated', 'infants')",0.0,0.6666666666666666,neutral
7583,"('back', 'school', 'protect', 'kids', 'amp')",0.0,0.6666666666666666,neutral
869,"('true', 'nothing', 'life', 'science', 'shows', 'pros', 'greatly', 'outweigh', 'rare', 'risks')",1.0,1.0,positive
6698,"('enemy', 'measles', 'ended', 'civilizations', 'evolved', 'us', 'spread', 'kill', 'us')",0.0,0.6666666666666666,neutral
5586,"('parents', 'afraid', 'give', 'children', 'vaccinated', 'life', 'saving', 'daughter', 'without', 'problems')",1.0,1.0,positive
6982,"('knowi', 'guess', 'build', 'immunity', 'kid', 'germs')",0.0,1.0,neutral
1250,"('maybe', 'natural', 'desire', 'immunize', 'love', 'giving', 'kids', 'chicken', 'pocks')",-1.0,0.3333333333333333,negative
7061,"('people', 'complain', 'live', 'longer', 'releasing', 'tension', 'increases', 'immunity', 'improves', 'overall', 'health', 'complain', 'health')",0.0,1.0,neutral
493,"('columbia', 'health', 'department', 'plans', 'holding', 'community', 'clinics', 'long', 'type', 'vaccination')",0.0,0.6666666666666666,neutral
2429,"('measles', 'cases', 'linked', 'disney', 'theme', 'parks', 'california')",0.0,1.0,neutral
4009,"('doesnt', 'make', 'people', 'vaccinate', 'kids', 'idk', 'will')",1.0,1.0,positive
5955,"('shld', 'put', 'statement', 'shameful', 'tells', 'fb', 'followers', 'worry', 'measles')",-1.0,0.3333333333333333,negative
4226,"('re', 'new', 'measles', 'cases', 'thx')",0.0,0.6666666666666666,neutral
887,"('hate', 'dont', 'understand', 'fear', 'cant', 'conquer', 'meanboy', 'masion')",0.0,0.6666666666666666,neutral
5906,"('judge', 'emmett', 'speaks', 'immunizations', 'cites', 'critical', 'public', 'health', 'need', 'debunk', 'mythsuser')",1.0,0.6666666666666666,positive
9650,"('primitive', 'cultures', 'lt', 'tooth', 'decay', 'amp', 'never', 'heard', 'tooth', 'brush', 'disease', 'free', 'strong', 'immunity', 'tribes')",0.0,0.6666666666666666,neutral
1008,"('say', 'parents', 'indian', 'children', 'paralyzed', 'vaccine')",-1.0,1.0,negative
8398,"('nyc', 'health', 'department', 'gotta', 'mmr', 'shotsi', 'hate', 'needles', 'im', 'nervous', 'af')",1.0,0.6666666666666666,positive
9759,"('immunize', 'children', 'brainer', 'jenny', 'mccarthys', 'badmouthingshe', 'probably', 'lousy', 'diet', 'pregnant')",1.0,1.0,positive
3382,"('interesting', 'read', 'learn', 'lies', 'medical', 'world', 'tell', 'society', 'know', 'kids', 'will', 'never', 'vaccinated')",-1.0,1.0,negative
8679,"('unpacking', 'listening', 'mmr', 'seems', 'yesterdayoh', 'wait')",0.0,1.0,neutral
7358,"('amnews', 'week', 'ahead', 'ehr', 'er', 'hiv', 'news', 'docs', 'measles', 'vaccine', 'week', 'ahead', 'ehr', 'er', 'hiv', 'news', 'docs')",0.0,1.0,neutral
4163,"('parents', 'child', 'vaccinated', 'find')",1.0,1.0,positive
5079,"('discussing', 'living', 'id', 'love', 'fashion', 'art', 'disease', 'vaccines', 'nope')",1.0,0.6666666666666666,positive
7196,"('mom', 'called', 'remind', 'worry', 'getting', 'measles', 'cause', 'im', 'vaccinated')",1.0,1.0,positive
8959,"('round', 'immunizations', 'great', 'way', 'start', 'day', 'vivo', 'health', 'work', 'well')",1.0,1.0,positive
9985,"('mmr', 'vip', 'pre', 'sale', 'sold', 'got', 'mine')",0.0,1.0,neutral
6613,"('rd', 'world', 'countries', 'higher', 'vaccination', 'rates', 'children', 'marin', 'county', 'california', 'via')",1.0,0.6666666666666666,positive
452,"('time',)",1.0,1.0,positive
2778,"('mmr', 'gonna', 'swallow', 'got', 'worse', 'went', 'inside', 'encountered', 'corn', 'thieves')",0.0,0.6666666666666666,neutral
1313,"('ca', 'reporting', 'measles', 'cases', 'vaccinated')",0.0,0.6666666666666666,neutral
2043,"('us', 'track', 'measles', 'decade', 'cases', 'states', 'linked', 'africa', 'europe', 'asia')",0.0,1.0,neutral
1139,"('vaccines', 'cause', 'autism', 'happened', 'home', 'baby', 'now', 'violent', 'live', 'home')",-1.0,1.0,negative
752,"('mos', 'vaccines', 'sleepy', 'snuggly', 'baby', 'perfect', 'outlining', 'grant', 'proposals')",1.0,0.6666666666666666,positive
4707,"('amazeballs', 'recruits', 'actual', 'doctors', 'tell', 'kids', 'fucking', 'vaccinated', 'via')",1.0,0.6666666666666666,positive
1453,"('health', 'officials', 'delaware', 'valley', 'highlight', 'importance', 'measles', 'vaccine', 'one', 'potential', 'case', 'measles')",-1.0,0.3333333333333333,negative
6675,"('clearly', 'nothing', 'happening', 'news', 'worth', 'reporting', 'considering', 'talking', 'measles')",0.0,0.6666666666666666,neutral
4836,"('daughter', 'vaccine', 'injured', 'vaccines', 'safe')",-1.0,0.6666666666666666,negative
3634,"('want', 'hug', 'bio', 'professor', 'goes', 'dont', 'pull', 'jenny', 'mccarthy', 'shit', 'tell', 'vaccines', 'cause', 'autism')",1.0,0.6666666666666666,positive
6501,"('fewer', 'deaths', 'main', 'reason', 'improved', 'child', 'survival')",1.0,1.0,positive
8657,"('mt', 'highly', 'contagious', 'almost', 'always', 'preventable')",1.0,0.6666666666666666,positive
4477,"('dr', 'scott', 'kennedy', 'said', 'set', 'tent', 'case', 'one', 'patient', 'came', 'one', 'time')",1.0,0.6666666666666666,positive
5819,"('simple', 'rules', 'vaccinations', 'don', 'put', 'kid', 'risk', 'preventable', 'diseases')",1.0,0.6666666666666666,positive
3067,"('first', 'case', 'measles', 'reported', 'ma')",0.0,1.0,neutral
7743,"('backtoschool', 'means', 'time', 'vaccinations', 'via')",1.0,1.0,positive
5809,"('wanted', 'make', 'sure', 'knew', 'link', 'sent', 'father', 'scientist', 'vaccine', 'injured', 'child', 'virus')",-1.0,1.0,negative
4845,"('even', 'say', 'vaccine', 'affects', 'kids', 'better', 'major', 'disease', 'polio', 'measles', 'prominent')",1.0,1.0,positive
6215,"('public', 'health', 'policy', 'fail', 'measles', 'rise', 'immunization', 'falls')",0.0,0.6666666666666666,neutral
7515,"('baby', 'norte', 'survived', 'st', 'vaccines', 'boo', 'boo', 'stayin', 'fam')",1.0,0.6666666666666666,positive
8914,"('travelers', 'need', 'know', 'measles')",0.0,0.6666666666666666,neutral
4144,"('white', 'house', 'science', 'says', 'parents', 'vaccinate', 'kids', 'hate', 'even', 'still', 'clarify')",1.0,1.0,positive
8109,"('many', 'kids', 'school', 'arent', 'immunized', 'plano', 'isd', 'says', 'cant', 'tell')",0.0,1.0,neutral
8326,"('lake', 'county', 'patient', 'suspected', 'measles')",0.0,1.0,neutral
9372,"('people', 'rude', 'dont', 'vaccinate', 'kid', 'dumb', 'putting', 'kid', 'kids', 'risk')",1.0,1.0,positive
2684,"('vaccinated', 'babies', 'hes', 'gotten', 'doses', 'upper', 'respiratory', 'virus', 'n', 'common', 'young', 'babes')",1.0,0.6666666666666666,positive
5186,"('things', 'hard', 'around', 'time', 'year', 'believe', 'developing', 'immunities', 'thats', 'powerful')",0.0,1.0,neutral
2102,"('genes', 'dont', 'cause', 'asd', 'toxic', 'ingredients', 'cause')",0.0,0.6666666666666666,neutral
8548,"('nah', 'lol', 'think', 'mmr', 'makes', 'pretty', 'badass', 'stuff', 'along', 'manley', 'good', 'brands')",0.0,1.0,neutral
6582,"('give', 'support', 'grave')",0.0,0.6666666666666666,neutral
9444,"('measles', 'measles', 'kid', 'wasnt', 'bad', 'got', 'stay', 'home', 'school', 'cou')",0.0,1.0,neutral
6205,"('case', 'nearly', 'cases')",1.0,1.0,positive
2881,"('antivaccine', 'conference', 'guest', 'list', 'qualified', 'cast', 'elementary', 'school', 'play')",1.0,1.0,positive
7415,"('waldorf', 'schools', 'notorious', 'low', 'vaccination', 'rates', 'wont', 'set', 'foot', 'one', 'even', 'public', 'hearings')",1.0,1.0,positive
6155,"('sick', 'kitten', 'sick', 'vaccinationsdeworming', 'poor', 'kitten', 'baby', 'shivers', 'hes', 'unwrapped', 'blanket')",0.0,1.0,neutral
7549,"('used', 'garmin', 'bottom', 'run', 'today', 'experiment', 'id', 'rather', 'believe', 'mmr')",0.0,1.0,neutral
537,"('people', 'walking', 'around', 'without', 'damn', 'mmr', 'thats', 'want', 'hazmat', 'suit')",-1.0,0.3333333333333333,negative
8472,"('st', 'measles', 'death', 'us', 'washington', 'state', 'health', 'officials', 'say', 'measles', 'caused', 'death', 'woman')",0.0,1.0,neutral
6345,"('itch', 'little', 'clear', 'center', 'blister', 'say', 'chicken', 'pox', 'measles')",0.0,1.0,neutral
9349,"('every', 'seconds', 'child', 'dies', 'vaccinepreventable', 'disease', 'thats', 'sad')",1.0,1.0,positive
7668,"('experimental', 'ebola', 'vaccine', 'due', 'wait', 'world', 'health', 'organization', 'announced', 'saturday')",0.0,0.6666666666666666,neutral
4193,"('definitely', 'indisputable', 'proof', 'immunization', 'effect', 'public', 'health', 'tool')",1.0,1.0,positive
8758,"('doctors', 'agree', 'alter', 'kids', 'schedules', 'via')",1.0,0.6666666666666666,positive
9724,"('well', 'voting', 'next', 'week', 'lifeline', 'medical', 'immunity', 'policy', 'help', 'stop', 'alcohol', 'poisoning', 'without', 'fear', 'university', 'penalties')",0.0,1.0,neutral
1590,"('muppets', 'marvel', 'star', 'wars', 'now', 'measles', 'disney', 'owns', 'everything')",0.0,1.0,neutral
7476,"('newborns', 'low', 'immunity', 'compared', 'adults', 'bring', 'onesie', 'booties', 'blankets', 'coats', 'nothing')",0.0,0.6666666666666666,neutral
1322,"('must', 'see', 'documentary', 'history', 'polio', 'discovery', 'vaccine', 'paralyzing', 'fear', 'story', 'polio', 'america')",1.0,0.6666666666666666,positive
3227,"('mmr', 'done', 'today', 'appointment')",0.0,0.6666666666666666,neutral
4079,"('sb', 'new', 'schools', 'providing', 'immunity', 'liability', 'education', 'employees', 'use', 'reasonable', 'force', 'effecti')",0.0,1.0,neutral
2298,"('time', 'make', 'vaccinations', 'mandatory', 'theres', 'many', 'stupid', 'people', 'trying', 'bring', 'back', 'eradicated', 'diseases')",1.0,1.0,positive
4324,"('li', 'mother', 'says', 'vaccine', 'controversy', 'may', 'keep', 'daughter', 'school', 'mother', 'yearold', 'sound', 'beach', 'girl')",0.0,0.6666666666666666,neutral
9260,"('see', 'faces', 'moon', 'craters', 'ormeasles', 'chuys', 'w', 'others')",0.0,1.0,neutral
1745,"('got', 'reveal', 'measles', 'kid', 'mumps', 'chicken', 'pox', 'trifecta')",0.0,1.0,neutral
3406,"('cdc', 'flu', 'vaccine', 'less', 'effective', 'expected', 'kidding', 'childrens', 'nose', 'spray')",0.0,0.6666666666666666,neutral
4314,"('elmo', 'pharmaceutical', 'companygood', 'questionwe', 'hope', 'push', 'isnt', 'greed', 'based')",0.0,0.6666666666666666,neutral
1433,"('damn', 'whole', 'motha', 'fuckin', 'team', 'tonight')",0.0,1.0,neutral
9878,"('glad', 'see', 'truth', 'coming', 'vaccines', 'dispelling', 'numerous', 'untruths', 'thanks', 'sharing', 'stories')",1.0,0.6666666666666666,positive
9638,"('illinois', 'measles', 'outbreak', 'cost', 'health', 'departments', 'recent', 'measles', 'outbreak', 'cook', 'county', 'cost', 'state')",0.0,1.0,neutral
5243,"('youre', 'going', 'measles')",0.0,1.0,neutral
3979,"('horrifying', 'irish', 'children', 'used', 'human', 'pigs', 'vaccine', 'trials', 'awful')",-1.0,1.0,negative
3768,"('childs', 'diphtheria', 'tetanus', 'amp', 'pertussis', 'vaccine', 'handwashing', 'health')",0.0,0.6666666666666666,neutral
4926,"('parents', 'support', 'antivaccine', 'activists', 'child', 'services', 'take', 'kids', 'away', 'allowed', 'kids', 'period')",1.0,1.0,positive
622,"('republics', 'turn', 'everything', 'partisan', 'science', 'vaccines', 'ebola', 'math', 'set', 'theory', 'gop', 'threat', 'modern', 'society')",0.0,1.0,neutral
9462,"('hi', 'hi', 'measles', 'outbreak', 'michigan', 'michigan', 'court', 'threatened', 'jail', 'time', 'vaccinate', 'daughters', 'insane')",1.0,1.0,positive
7976,"('rt', 'flu', 'protects', 'mom', 'baby', 'amp', 'safe', 'trimester')",1.0,1.0,positive
8811,"('damaged', 'double', 'whammy', 'parents', 'dont', 'know', 'creating', 'pathways', 'critical')",-1.0,0.3333333333333333,negative
5207,"('traveler', 'measles', 'passed', 'seatac', 'airport', 'jan', 'people', 'may', 'exposed', 'awesome')",0.0,0.6666666666666666,neutral
5124,"('kids', 'cant', 'bring', 'pb', 'crackers', 'school', 'ok', 'bring', 'measles', 'allows', 'optouts', 'vaccinations')",1.0,1.0,positive
7229,"('hpv', 'vaccine', 'info', 'parents', 'shd', 'decide', 'best', 'children', 'vaccinated')",-1.0,0.3333333333333333,negative
1512,"('possible', 'measles', 'exposure', 'seatac', 'airport', 'need', 'know', 'thinsection', 'transmission', 'electron')",0.0,1.0,neutral
6092,"('amnews', 'pediatrics', 'academy', 'updates', 'measles', 'recommendations', 'guidelines', 'recommend', 'immune', 'globulin')",1.0,0.6666666666666666,positive
7401,"('rider', 'w', 'measles', 'rode', 'feb', 'el', 'cerrito', 'berkeley', 'havent', 'vaccinated', 'check', 'symptoms', 'gt')",0.0,1.0,neutral
3300,"('raise', 'hand', 'measles', 'kid')",0.0,1.0,neutral
6048,"('seriously', 'vaccinate', 'kids')",1.0,1.0,positive
2937,"('oc', 'high', 'school', 'sends', 'nonvaccinated', 'students', 'home', 'wake', 'measles', 'outbreak')",0.0,0.6666666666666666,neutral
5368,"('rt', 'ohio', 'prosecutors', 'demand', 'immunity', 'execution', 'drug', 'makers')",0.0,1.0,neutral
8332,"('america', 'epid', 'another', 'attempt', 'liberal', 'media', 'creating', 'story', 'unvaccinated', 'alien')",-1.0,0.6666666666666666,negative
1364,"('measles',)",0.0,1.0,neutral
5980,"('measles', 'outbreak', 'disneyland', 'linked', 'nonvaccinations', 'reckless', 'dangerous')",1.0,1.0,positive
6106,"('measles', 'vaccine', 'mandatory', 'got', 'stuff', 'dont', 'wanna', 'write')",0.0,0.6666666666666666,neutral
5274,"('speaking', 'hard', 'work', 'enjoy', 'critique', 'story', 'campus', 'readiness')",0.0,1.0,neutral
3357,"('sb', 'update', 'child', 'protective', 'services', 'providing', 'definitions', 'immunity', 'liability')",0.0,1.0,neutral
5653,"('say', 'health', 'experts', 'hope', 'millions', 'experimental', 'doses', 'ebola', 'vaccines', 'ready')",0.0,0.6666666666666666,neutral
6842,"('really', 'believe', 'vaccinations', 'destruction', 'usa', 'polio', 'measles', 'pertussis')",1.0,0.6666666666666666,positive
8912,"('want', 'go', 'disneyland', 'man', 'measeland', 'im', 'measles', 'thats', 'takes')",0.0,1.0,neutral
7946,"('possible', 'exposure', 'measles', 'fourth', 'seatac', 'airport', 'adoptee', 'child', 'arrived', 'beijing')",0.0,1.0,neutral
202,"('love', 'measles', 'go', 'measles', 'take', 'goodnight')",0.0,1.0,neutral
531,"('comes', 'immunizations', 'original', 'argument', 'thing')",0.0,0.6666666666666666,neutral
7604,"('misinformation', 'vaccines', 'increases', 'disease', 'risk', 'daughters', 'vaccine')",1.0,1.0,positive
5113,"('humanitarian', 'responsibility', 'protecting', 'child', 'dr', 'jack', 'wolfs', 'vaccine', 'refuser')",0.0,0.6666666666666666,neutral
80,"('measles', 'fears', 'spread', 'nj', 'amid', 'suspected', 'case')",0.0,1.0,neutral
3973,"('childrens', 'museum', 'houston', 'offer', 'free', 'vaccinations')",0.0,0.6666666666666666,neutral
